country,year,sex,age,suicide_no,population,suicides_per_100k,HDI_for_year,gdp_for_year,gdp_per_capita,generation
Iceland,1996,female,35-54 years,2,34300,5.83,0.834,7330965239,29740,Boomers
Iceland,1996,female,55-74 years,1,19400,5.15,0.834,7330965239,29740,Silent
Iceland,1996,female,15-24 years,1,20700,4.83,0.834,7330965239,29740,Generation X
Iceland,1996,male,5-14 years,1,21900,4.57,0.834,7330965239,29740,Millenials
Iceland,1996,female,25-34 years,0,20400,0,0.834,7330965239,29740,Generation X
Iceland,1996,female,5-14 years,0,20800,0,0.834,7330965239,29740,Millenials
Iceland,1997,male,55-74 years,8,18551,43.12,0.841,7548912105,30326,Silent
Iceland,1997,male,75+ years,2,5429,36.84,0.841,7548912105,30326,G.I. Generation
Iceland,1997,male,35-54 years,10,36576,27.34,0.841,7548912105,30326,Boomers
Iceland,1997,male,25-34 years,3,20431,14.68,0.841,7548912105,30326,Generation X
Iceland,1997,male,15-24 years,3,21667,13.85,0.841,7548912105,30326,Generation X
Iceland,1997,female,15-24 years,2,20753,9.64,0.841,7548912105,30326,Generation X
Iceland,1997,female,35-54 years,3,35184,8.53,0.841,7548912105,30326,Boomers
Iceland,1997,female,55-74 years,1,19635,5.09,0.841,7548912105,30326,Silent
Iceland,1997,female,25-34 years,1,20279,4.93,0.841,7548912105,30326,Generation X
Iceland,1997,female,5-14 years,0,20807,0,0.841,7548912105,30326,Millenials
Iceland,1997,female,75+ years,0,7772,0,0.841,7548912105,30326,G.I. Generation
Iceland,1997,male,5-14 years,0,21845,0,0.841,7548912105,30326,Millenials
Iceland,1998,male,35-54 years,9,37412,24.06,0.851,8453704212,33513,Boomers
Iceland,1998,male,15-24 years,5,21660,23.08,0.851,8453704212,33513,Generation X
Iceland,1998,male,55-74 years,4,18929,21.13,0.851,8453704212,33513,Silent
Iceland,1998,male,25-34 years,4,20591,19.43,0.851,8453704212,33513,Generation X
Iceland,1998,male,75+ years,1,5559,17.99,0.851,8453704212,33513,G.I. Generation
Iceland,1998,female,75+ years,1,8020,12.47,0.851,8453704212,33513,G.I. Generation
Iceland,1998,female,25-34 years,2,20400,9.8,0.851,8453704212,33513,Generation X
Iceland,1998,female,35-54 years,3,36107,8.31,0.851,8453704212,33513,Boomers
Iceland,1998,female,15-24 years,1,20765,4.82,0.851,8453704212,33513,Generation X
Iceland,1998,female,5-14 years,0,20954,0,0.851,8453704212,33513,Millenials
Iceland,1998,female,55-74 years,0,19896,0,0.851,8453704212,33513,Silent
Iceland,1998,male,5-14 years,0,21960,0,0.851,8453704212,33513,Millenials
Iceland,1999,male,35-54 years,14,38386,36.47,0.855,8917286036,34858,Boomers
Iceland,1999,male,25-34 years,4,20700,19.32,0.855,8917286036,34858,Generation X
Iceland,1999,male,15-24 years,4,21657,18.47,0.855,8917286036,34858,Generation X
Iceland,1999,male,75+ years,1,5717,17.49,0.855,8917286036,34858,G.I. Generation
Iceland,1999,female,55-74 years,2,20236,9.88,0.855,8917286036,34858,Silent
Iceland,1999,female,25-34 years,2,20328,9.84,0.855,8917286036,34858,Generation X
Iceland,1999,female,15-24 years,2,20961,9.54,0.855,8917286036,34858,Generation X
Iceland,1999,male,55-74 years,1,19176,5.21,0.855,8917286036,34858,Silent
Iceland,1999,female,35-54 years,1,37010,2.7,0.855,8917286036,34858,Boomers
Iceland,1999,female,5-14 years,0,21225,0,0.855,8917286036,34858,Millenials
Iceland,1999,female,75+ years,0,8193,0,0.855,8917286036,34858,G.I. Generation
Iceland,1999,male,5-14 years,0,22231,0,0.855,8917286036,34858,Millenials
Iceland,2000,male,25-34 years,13,20851,62.35,0.861,8927140438,34372,Generation X
Iceland,2000,male,15-24 years,13,21730,59.83,0.861,8927140438,34372,Generation X
Iceland,2000,male,55-74 years,6,19771,30.35,0.861,8927140438,34372,Silent
Iceland,2000,male,35-54 years,10,39024,25.63,0.861,8927140438,34372,Boomers
Iceland,2000,female,55-74 years,3,20653,14.53,0.861,8927140438,34372,Silent
Iceland,2000,female,35-54 years,4,37863,10.56,0.861,8927140438,34372,Boomers
Iceland,2000,female,15-24 years,1,21102,4.74,0.861,8927140438,34372,Generation X
Iceland,2000,female,25-34 years,0,20451,0,0.861,8927140438,34372,Generation X
Iceland,2000,female,5-14 years,0,21521,0,0.861,8927140438,34372,Millenials
Iceland,2000,female,75+ years,0,8330,0,0.861,8927140438,34372,G.I. Generation
Iceland,2000,male,5-14 years,0,22548,0,0.861,8927140438,34372,Millenials
Iceland,2000,male,75+ years,0,5879,0,0.861,8927140438,34372,G.I. Generation
Iceland,2001,male,15-24 years,8,21707,36.85,0.867,8136345144,30850,Millenials
Iceland,2001,male,75+ years,2,6101,32.78,0.867,8136345144,30850,Silent
Iceland,2001,male,25-34 years,5,21119,23.68,0.867,8136345144,30850,Generation X
Iceland,2001,male,35-54 years,9,39779,22.63,0.867,8136345144,30850,Boomers
Iceland,2001,male,55-74 years,4,20268,19.74,0.867,8136345144,30850,Silent
Iceland,2001,female,35-54 years,5,38708,12.92,0.867,8136345144,30850,Boomers
Iceland,2001,female,25-34 years,2,20597,9.71,0.867,8136345144,30850,Generation X
Iceland,2001,female,55-74 years,1,21059,4.75,0.867,8136345144,30850,Silent
Iceland,2001,female,15-24 years,0,21182,0,0.867,8136345144,30850,Millenials
Iceland,2001,female,5-14 years,0,21737,0,0.867,8136345144,30850,Millenials
Iceland,2001,female,75+ years,0,8552,0,0.867,8136345144,30850,Silent
Iceland,2001,male,5-14 years,0,22929,0,0.867,8136345144,30850,Millenials
Iceland,2002,male,25-34 years,7,20997,33.34,0.876,9207689916,34556,Generation X
Iceland,2002,male,55-74 years,6,20853,28.77,0.876,9207689916,34556,Silent
Iceland,2002,male,15-24 years,3,21620,13.88,0.876,9207689916,34556,Millenials
Iceland,2002,female,75+ years,1,8798,11.37,0.876,9207689916,34556,Silent
Iceland,2002,female,35-54 years,4,39430,10.14,0.876,9207689916,34556,Boomers
Iceland,2002,male,35-54 years,4,40266,9.93,0.876,9207689916,34556,Boomers
Iceland,2002,female,25-34 years,2,20483,9.76,0.876,9207689916,34556,Generation X
Iceland,2002,female,55-74 years,2,21481,9.31,0.876,9207689916,34556,Silent
Iceland,2002,female,15-24 years,1,21091,4.74,0.876,9207689916,34556,Millenials
Iceland,2002,female,5-14 years,0,21996,0,0.876,9207689916,34556,Millenials
Iceland,2002,male,5-14 years,0,23134,0,0.876,9207689916,34556,Millenials
Iceland,2002,male,75+ years,0,6306,0,0.876,9207689916,34556,Silent
Iceland,2003,male,55-74 years,6,21464,27.95,0.882,11316441660,42174,Silent
Iceland,2003,male,15-24 years,5,21857,22.88,0.882,11316441660,42174,Millenials
Iceland,2003,male,35-54 years,8,40516,19.75,0.882,11316441660,42174,Boomers
Iceland,2003,female,55-74 years,4,22054,18.14,0.882,11316441660,42174,Silent
Iceland,2003,female,25-34 years,1,20281,4.93,0.882,11316441660,42174,Generation X
Iceland,2003,male,25-34 years,1,20791,4.81,0.882,11316441660,42174,Generation X
Iceland,2003,female,35-54 years,1,39836,2.51,0.882,11316441660,42174,Boomers
Iceland,2003,female,15-24 years,0,21105,0,0.882,11316441660,42174,Millenials
Iceland,2003,female,5-14 years,0,21939,0,0.882,11316441660,42174,Millenials
Iceland,2003,female,75+ years,0,9063,0,0.882,11316441660,42174,Silent
Iceland,2003,male,5-14 years,0,22892,0,0.882,11316441660,42174,Millenials
Iceland,2003,male,75+ years,0,6532,0,0.882,11316441660,42174,Silent
Iceland,2004,male,75+ years,3,6720,44.64,0.886,13722824251,50528,Silent
Iceland,2004,male,15-24 years,6,21991,27.28,0.886,13722824251,50528,Millenials
Iceland,2004,male,35-54 years,9,41248,21.82,0.886,13722824251,50528,Boomers
Iceland,2004,female,25-34 years,4,20526,19.49,0.886,13722824251,50528,Generation X
Iceland,2004,male,25-34 years,4,21106,18.95,0.886,13722824251,50528,Generation X
Iceland,2004,male,55-74 years,4,22162,18.05,0.886,13722824251,50528,Silent
Iceland,2004,female,55-74 years,2,22573,8.86,0.886,13722824251,50528,Silent
Iceland,2004,female,35-54 years,2,40199,4.98,0.886,13722824251,50528,Boomers
Iceland,2004,female,15-24 years,1,21091,4.74,0.886,13722824251,50528,Millenials
Iceland,2004,female,5-14 years,0,21899,0,0.886,13722824251,50528,Millenials
Iceland,2004,female,75+ years,0,9282,0,0.886,13722824251,50528,Silent
Iceland,2004,male,5-14 years,0,22791,0,0.886,13722824251,50528,Millenials
Iceland,2005,male,25-34 years,6,21570,27.82,0.891,16691490114,60712,Generation X
Iceland,2005,male,35-54 years,10,41539,24.07,0.891,16691490114,60712,Boomers
Iceland,2005,male,55-74 years,5,22932,21.8,0.891,16691490114,60712,Silent
Iceland,2005,female,35-54 years,6,40540,14.8,0.891,16691490114,60712,Boomers
Iceland,2005,male,15-24 years,3,22100,13.57,0.891,16691490114,60712,Millenials
Iceland,2005,female,55-74 years,3,23186,12.94,0.891,16691490114,60712,Silent
Iceland,2005,female,15-24 years,0,21198,0,0.891,16691490114,60712,Millenials
Iceland,2005,female,25-34 years,0,20904,0,0.891,16691490114,60712,Generation X
Iceland,2005,female,5-14 years,0,21721,0,0.891,16691490114,60712,Millenials
Iceland,2005,female,75+ years,0,9566,0,0.891,16691490114,60712,Silent
Iceland,2005,male,5-14 years,0,22712,0,0.891,16691490114,60712,Millenials
Iceland,2005,male,75+ years,0,6961,0,0.891,16691490114,60712,Silent
Iceland,2006,male,15-24 years,6,22771,26.35,0.893,17048647568,60243,Millenials
Iceland,2006,male,35-54 years,10,44013,22.72,0.893,17048647568,60243,Boomers
Iceland,2006,male,55-74 years,4,23812,16.8,0.893,17048647568,60243,Silent
Iceland,2006,female,35-54 years,6,40957,14.65,0.893,17048647568,60243,Boomers
Iceland,2006,female,55-74 years,3,23797,12.61,0.893,17048647568,60243,Silent
Iceland,2006,male,25-34 years,2,23135,8.64,0.893,17048647568,60243,Generation X
Iceland,2006,female,25-34 years,1,21650,4.62,0.893,17048647568,60243,Generation X
Iceland,2006,female,15-24 years,0,21657,0,0.893,17048647568,60243,Millenials
Iceland,2006,female,5-14 years,0,21538,0,0.893,17048647568,60243,Millenials
Iceland,2006,female,75+ years,0,9927,0,0.893,17048647568,60243,Silent
Iceland,2006,male,5-14 years,0,22494,0,0.893,17048647568,60243,Millenials
Iceland,2006,male,75+ years,0,7248,0,0.893,17048647568,60243,Silent
Iceland,2007,male,75+ years,3,7454,40.25,0.899,21319946740,73590,Silent
Iceland,2007,male,15-24 years,7,23231,30.13,0.899,21319946740,73590,Millenials
Iceland,2007,male,35-54 years,12,45690,26.26,0.899,21319946740,73590,Boomers
Iceland,2007,male,25-34 years,6,24445,24.54,0.899,21319946740,73590,Generation X
Iceland,2007,female,75+ years,1,10165,9.84,0.899,21319946740,73590,Silent
Iceland,2007,female,25-34 years,2,22098,9.05,0.899,21319946740,73590,Generation X
Iceland,2007,female,55-74 years,2,24464,8.18,0.899,21319946740,73590,Silent
Iceland,2007,male,55-74 years,2,24652,8.11,0.899,21319946740,73590,Silent
Iceland,2007,female,15-24 years,1,22072,4.53,0.899,21319946740,73590,Millenials
Iceland,2007,female,35-54 years,1,41594,2.4,0.899,21319946740,73590,Boomers
Iceland,2007,female,5-14 years,0,21535,0,0.899,21319946740,73590,Generation Z
Iceland,2007,male,5-14 years,0,22312,0,0.899,21319946740,73590,Generation Z
Iceland,2008,male,55-74 years,7,25539,27.41,0.892,17658408759,59489,Silent
Iceland,2008,male,35-54 years,10,46462,21.52,0.892,17658408759,59489,Boomers
Iceland,2008,female,55-74 years,5,25254,19.8,0.892,17658408759,59489,Silent
Iceland,2008,male,25-34 years,5,25691,19.46,0.892,17658408759,59489,Generation X
Iceland,2008,male,15-24 years,4,24143,16.57,0.892,17658408759,59489,Millenials
Iceland,2008,male,75+ years,1,7603,13.15,0.892,17658408759,59489,Silent
Iceland,2008,female,35-54 years,4,42525,9.41,0.892,17658408759,59489,Boomers
Iceland,2008,female,25-34 years,2,22818,8.77,0.892,17658408759,59489,Generation X
Iceland,2008,female,15-24 years,0,22861,0,0.892,17658408759,59489,Millenials
Iceland,2008,female,5-14 years,0,21461,0,0.892,17658408759,59489,Generation Z
Iceland,2008,female,75+ years,0,10302,0,0.892,17658408759,59489,Silent
Iceland,2008,male,5-14 years,0,22177,0,0.892,17658408759,59489,Generation Z
Iceland,2009,male,55-74 years,10,26267,38.07,0.891,12944114736,43700,Silent
Iceland,2009,male,25-34 years,6,24715,24.28,0.891,12944114736,43700,Generation X
Iceland,2009,male,35-54 years,10,44805,22.32,0.891,12944114736,43700,Boomers
Iceland,2009,female,35-54 years,6,42732,14.04,0.891,12944114736,43700,Boomers
Iceland,2009,male,75+ years,1,7788,12.84,0.891,12944114736,43700,Silent
Iceland,2009,male,15-24 years,2,23991,8.34,0.891,12944114736,43700,Millenials
Iceland,2009,female,55-74 years,1,26010,3.84,0.891,12944114736,43700,Silent
Iceland,2009,female,15-24 years,0,22973,0,0.891,12944114736,43700,Millenials
Iceland,2009,female,25-34 years,0,22959,0,0.891,12944114736,43700,Generation X
Iceland,2009,female,5-14 years,0,21382,0,0.891,12944114736,43700,Generation Z
Iceland,2009,female,75+ years,0,10439,0,0.891,12944114736,43700,Silent
Iceland,2009,male,5-14 years,0,22143,0,0.891,12944114736,43700,Generation Z
Iceland,2010,male,75+ years,3,7930,37.83,0.892,13310567803,45179,Silent
Iceland,2010,male,25-34 years,8,23610,33.88,0.892,13310567803,45179,Generation X
Iceland,2010,male,55-74 years,7,26976,25.95,0.892,13310567803,45179,Silent
Iceland,2010,male,35-54 years,11,43584,25.24,0.892,13310567803,45179,Generation X
Iceland,2010,male,15-24 years,6,23905,25.1,0.892,13310567803,45179,Millenials
Iceland,2010,female,35-54 years,5,42526,11.76,0.892,13310567803,45179,Generation X
Iceland,2010,female,55-74 years,3,26898,11.15,0.892,13310567803,45179,Silent
Iceland,2010,male,5-14 years,1,21935,4.56,0.892,13310567803,45179,Generation Z
Iceland,2010,female,25-34 years,1,22558,4.43,0.892,13310567803,45179,Generation X
Iceland,2010,female,15-24 years,1,22907,4.37,0.892,13310567803,45179,Millenials
Iceland,2010,female,5-14 years,0,21185,0,0.892,13310567803,45179,Generation Z
Iceland,2010,female,75+ years,0,10606,0,0.892,13310567803,45179,Silent
Iceland,2011,male,25-34 years,5,23085,21.66,0.901,14732689535,49861,Millenials
Iceland,2011,male,55-74 years,6,27936,21.48,0.901,14732689535,49861,Boomers
Iceland,2011,male,35-54 years,8,43120,18.55,0.901,14732689535,49861,Generation X
Iceland,2011,male,15-24 years,2,24083,8.3,0.901,14732689535,49861,Millenials
Iceland,2011,female,55-74 years,2,27822,7.19,0.901,14732689535,49861,Boomers
Iceland,2011,male,5-14 years,1,21828,4.58,0.901,14732689535,49861,Generation Z
Iceland,2011,female,25-34 years,1,22337,4.48,0.901,14732689535,49861,Millenials
Iceland,2011,female,15-24 years,1,22926,4.36,0.901,14732689535,49861,Millenials
Iceland,2011,female,35-54 years,1,42475,2.35,0.901,14732689535,49861,Generation X
Iceland,2011,female,5-14 years,0,21068,0,0.901,14732689535,49861,Generation Z
Iceland,2011,female,75+ years,0,10762,0,0.901,14732689535,49861,Silent
Iceland,2011,male,75+ years,0,8033,0,0.901,14732689535,49861,Silent
Iceland,2012,male,25-34 years,7,22931,30.53,0.908,14292008745,48083,Millenials
Iceland,2012,male,75+ years,2,8207,24.37,0.908,14292008745,48083,Silent
Iceland,2012,male,55-74 years,6,28966,20.71,0.908,14292008745,48083,Boomers
Iceland,2012,male,35-54 years,8,42696,18.74,0.908,14292008745,48083,Generation X
Iceland,2012,female,55-74 years,4,28784,13.9,0.908,14292008745,48083,Boomers
Iceland,2012,male,15-24 years,3,24210,12.39,0.908,14292008745,48083,Millenials
Iceland,2012,female,25-34 years,2,22249,8.99,0.908,14292008745,48083,Millenials
Iceland,2012,female,15-24 years,2,22968,8.71,0.908,14292008745,48083,Millenials
Iceland,2012,female,35-54 years,3,42450,7.07,0.908,14292008745,48083,Generation X
Iceland,2012,female,5-14 years,0,21068,0,0.908,14292008745,48083,Generation Z
Iceland,2012,female,75+ years,0,10882,0,0.908,14292008745,48083,Silent
Iceland,2012,male,5-14 years,0,21827,0,0.908,14292008745,48083,Generation Z
Iceland,2013,male,75+ years,5,8368,59.75,0.92,15548321544,51749,Silent
Iceland,2013,male,25-34 years,7,23318,30.02,0.92,15548321544,51749,Millenials
Iceland,2013,male,35-54 years,12,42535,28.21,0.92,15548321544,51749,Generation X
Iceland,2013,female,75+ years,3,10950,27.4,0.92,15548321544,51749,Silent
Iceland,2013,male,15-24 years,5,24215,20.65,0.92,15548321544,51749,Millenials
Iceland,2013,male,55-74 years,6,29974,20.02,0.92,15548321544,51749,Boomers
Iceland,2013,female,25-34 years,3,22445,13.37,0.92,15548321544,51749,Millenials
Iceland,2013,female,35-54 years,5,42524,11.76,0.92,15548321544,51749,Generation X
Iceland,2013,female,55-74 years,3,29831,10.06,0.92,15548321544,51749,Boomers
Iceland,2013,female,15-24 years,0,22970,0,0.92,15548321544,51749,Millenials
Iceland,2013,female,5-14 years,0,21275,0,0.92,15548321544,51749,Generation Z
Iceland,2013,male,5-14 years,0,22051,0,0.92,15548321544,51749,Generation Z
Ireland,1990,male,55-74 years,58,244600,23.71,0.764,49364681256,15312,G.I. Generation
Ireland,1990,male,25-34 years,51,236900,21.53,0.764,49364681256,15312,Boomers
Ireland,1990,male,35-54 years,85,406100,20.93,0.764,49364681256,15312,Silent
Ireland,1990,male,75+ years,9,61000,14.75,0.764,49364681256,15312,G.I. Generation
Ireland,1990,male,15-24 years,44,309400,14.22,0.764,49364681256,15312,Generation X
Ireland,1990,female,25-34 years,20,238400,8.39,0.764,49364681256,15312,Boomers
Ireland,1990,female,55-74 years,20,269100,7.43,0.764,49364681256,15312,G.I. Generation
Ireland,1990,female,35-54 years,29,391200,7.41,0.764,49364681256,15312,Silent
Ireland,1990,female,15-24 years,12,291300,4.12,0.764,49364681256,15312,Generation X
Ireland,1990,female,75+ years,2,97900,2.04,0.764,49364681256,15312,G.I. Generation
Ireland,1990,male,5-14 years,4,347800,1.15,0.764,49364681256,15312,Generation X
Ireland,1990,female,5-14 years,0,330300,0,0.764,49364681256,15312,Generation X
Ireland,1991,male,25-34 years,69,243900,28.29,0.767,49847128533,15328,Boomers
Ireland,1991,male,35-54 years,91,407900,22.31,0.767,49847128533,15328,Boomers
Ireland,1991,male,55-74 years,53,247500,21.41,0.767,49847128533,15328,Silent
Ireland,1991,male,15-24 years,61,307900,19.81,0.767,49847128533,15328,Generation X
Ireland,1991,male,75+ years,8,63600,12.58,0.767,49847128533,15328,G.I. Generation
Ireland,1991,female,55-74 years,19,269800,7.04,0.767,49847128533,15328,Silent
Ireland,1991,female,25-34 years,15,251600,5.96,0.767,49847128533,15328,Boomers
Ireland,1991,female,35-54 years,23,400200,5.75,0.767,49847128533,15328,Boomers
Ireland,1991,female,75+ years,2,99200,2.02,0.767,49847128533,15328,G.I. Generation
Ireland,1991,female,15-24 years,4,293700,1.36,0.767,49847128533,15328,Generation X
Ireland,1991,female,5-14 years,0,324600,0,0.767,49847128533,15328,Millenials
Ireland,1991,male,5-14 years,0,342200,0,0.767,49847128533,15328,Millenials
Ireland,1992,male,25-34 years,80,246100,32.51,0.772,55985506499,17051,Boomers
Ireland,1992,male,55-74 years,60,248700,24.13,0.772,55985506499,17051,Silent
Ireland,1992,male,15-24 years,68,313100,21.72,0.772,55985506499,17051,Generation X
Ireland,1992,male,35-54 years,82,416800,19.67,0.772,55985506499,17051,Boomers
Ireland,1992,male,75+ years,11,64800,16.98,0.772,55985506499,17051,G.I. Generation
Ireland,1992,female,55-74 years,21,270500,7.76,0.772,55985506499,17051,Silent
Ireland,1992,female,25-34 years,11,252800,4.35,0.772,55985506499,17051,Boomers
Ireland,1992,female,75+ years,4,101300,3.95,0.772,55985506499,17051,G.I. Generation
Ireland,1992,female,35-54 years,16,410400,3.9,0.772,55985506499,17051,Boomers
Ireland,1992,female,15-24 years,6,297400,2.02,0.772,55985506499,17051,Generation X
Ireland,1992,male,5-14 years,3,339800,0.88,0.772,55985506499,17051,Millenials
Ireland,1992,female,5-14 years,0,321700,0,0.772,55985506499,17051,Millenials
Ireland,1993,male,25-34 years,57,247200,23.06,0.781,52480253169,15872,Boomers
Ireland,1993,male,55-74 years,56,250200,22.38,0.781,52480253169,15872,Silent
